,year,local_government_area,postcode,suburb_town_name,offence_division,offence_subdivision,offence_subgroup,incidents_recorded,offence_id,offence_count
1539,2017,Melbourne,3051,North Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,8.0,A89,10.0
1540,2017,Melbourne,3051,North Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,29.0,Other,48.0
1541,2017,Melbourne,3052,Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,1.0,A211,1.0
1542,2017,Melbourne,3052,Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,14.0,A212,14.0
1543,2017,Melbourne,3052,Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",8.0,A22,12.0
1544,2017,Melbourne,3052,Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,3.0,A231,3.0
1545,2017,Melbourne,3052,Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,14.0,A232,19.0
1546,2017,Melbourne,3052,Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,1.0,A51,1.0
1547,2017,Melbourne,3052,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,1.0,A711,1.0
1548,2017,Melbourne,3052,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,1.0,A721,1.0
1549,2017,Melbourne,3052,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,1.0,A722,1.0
1550,2017,Melbourne,3052,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,5.0,A731,6.0
1551,2017,Melbourne,3052,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,5.0,A732,6.0
1552,2017,Melbourne,3052,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,1.0,A81,1.0
1553,2017,Melbourne,3052,Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,9.0,Other,9.0
1554,2017,Melbourne,3052,Parkville,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,8.0,A211,7.0
1555,2017,Melbourne,3052,Parkville,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,20.0,A212,15.0
1556,2017,Melbourne,3052,Parkville,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",1.0,A22,3.0
1557,2017,Melbourne,3052,Parkville,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,12.0,A231,12.0
1558,2017,Melbourne,3052,Parkville,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,13.0,A232,15.0
1559,2017,Melbourne,3052,Parkville,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,3.0,A51,3.0
1560,2017,Melbourne,3052,Parkville,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,2.0,A712,2.0
1561,2017,Melbourne,3052,Parkville,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,1.0,A722,2.0
1562,2017,Melbourne,3052,Parkville,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,4.0,A731,8.0
1563,2017,Melbourne,3052,Parkville,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,1.0,A732,4.0
1564,2017,Melbourne,3052,Parkville,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,1.0,A81,1.0
1565,2017,Melbourne,3052,Parkville,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,1.0,A83,1.0
1566,2017,Melbourne,3052,Parkville,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,2.0,A89,2.0
1567,2017,Melbourne,3052,Parkville,A Crimes against the person,Other crimes against the person,Other crimes against the person,16.0,Other,16.0
1568,2017,Melbourne,3053,Carlton,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,19.0,A211,19.0
1569,2017,Melbourne,3053,Carlton,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,36.0,A212,35.0
1570,2017,Melbourne,3053,Carlton,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",8.0,A22,13.0
1571,2017,Melbourne,3053,Carlton,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,28.0,A231,27.0
1572,2017,Melbourne,3053,Carlton,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,44.0,A232,44.0
1573,2017,Melbourne,3053,Carlton,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,29.0,A51,33.0
1574,2017,Melbourne,3053,Carlton,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,4.0,A52,4.0
1575,2017,Melbourne,3053,Carlton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,2.0,A711,4.0
1576,2017,Melbourne,3053,Carlton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,1.0,A721,10.0
1577,2017,Melbourne,3053,Carlton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,2.0,A722,2.0
1578,2017,Melbourne,3053,Carlton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,8.0,A731,18.0
1579,2017,Melbourne,3053,Carlton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,4.0,A732,10.0
1580,2017,Melbourne,3053,Carlton,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,1.0,A81,1.0
1581,2017,Melbourne,3053,Carlton,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,1.0,A83,1.0
1582,2017,Melbourne,3053,Carlton,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,3.0,A89,3.0
1583,2017,Melbourne,3053,Carlton,A Crimes against the person,Other crimes against the person,Other crimes against the person,42.0,Other,51.0
1584,2017,Melbourne,3054,Carlton North,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",2.0,A22,3.0
1585,2017,Melbourne,3054,Carlton North,A Crimes against the person,Other crimes against the person,Other crimes against the person,1.0,Other,1.0
1586,2017,Melbourne,3141,South Yarra,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,3.0,A211,3.0
1587,2017,Melbourne,3141,South Yarra,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,2.0,A212,1.0
1588,2017,Melbourne,3141,South Yarra,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",1.0,A22,1.0
1589,2017,Melbourne,3141,South Yarra,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,6.0,A231,7.0
1590,2017,Melbourne,3141,South Yarra,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,4.0,A232,4.0
1591,2017,Melbourne,3141,South Yarra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,1.0,A711,1.0
1592,2017,Melbourne,3141,South Yarra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,1.0,A712,1.0
1593,2017,Melbourne,3141,South Yarra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,1.0,A732,1.0
1594,2017,Melbourne,3141,South Yarra,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,1.0,A81,1.0
1595,2017,Melbourne,3141,South Yarra,A Crimes against the person,Other crimes against the person,Other crimes against the person,2.0,Other,4.0
1596,2017,Melbourne,3207,Port Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,2.0,A211,1.0
1597,2017,Melbourne,3207,Port Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,5.0,A212,3.0
1598,2017,Melbourne,3207,Port Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,3.0,A232,3.0
1599,2017,Melbourne,3207,Port Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,7.0,A51,8.0
1600,2017,Melbourne,3207,Port Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,2.0,A732,6.0
1601,2017,Melbourne,3207,Port Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,1.0,A81,1.0
1602,2017,Melbourne,3207,Port Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,1.0,A83,1.0
1603,2016,Melbourne,3000,Carlton,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,1.0,A51,1.0
1604,2016,Melbourne,3000,Carlton,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,1.0,A81,1.0
1605,2016,Melbourne,3000,Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,74.0,A211,75.0
1606,2016,Melbourne,3000,Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,582.0,A212,585.0
1607,2016,Melbourne,3000,Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",103.0,A22,142.0
1608,2016,Melbourne,3000,Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,106.0,A231,114.0
1609,2016,Melbourne,3000,Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,490.0,A232,598.0
1610,2016,Melbourne,3000,Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,116.0,A51,170.0
1611,2016,Melbourne,3000,Melbourne,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,23.0,A52,46.0
1612,2016,Melbourne,3000,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,10.0,A711,12.0
1613,2016,Melbourne,3000,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,18.0,A712,21.0
1614,2016,Melbourne,3000,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,3.0,A721,5.0
1615,2016,Melbourne,3000,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,12.0,A722,32.0
1616,2016,Melbourne,3000,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,13.0,A731,18.0
1617,2016,Melbourne,3000,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,56.0,A732,82.0
1618,2016,Melbourne,3000,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,6.0,A81,7.0
1619,2016,Melbourne,3000,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A82 Neglect or ill treatment of people,1.0,A82,2.0
1620,2016,Melbourne,3000,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,14.0,A83,29.0
1621,2016,Melbourne,3000,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,22.0,A89,31.0
1622,2016,Melbourne,3000,Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,164.0,Other,204.0
1623,2016,Melbourne,3002,East Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,8.0,A211,9.0
1624,2016,Melbourne,3002,East Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,26.0,A212,21.0
1625,2016,Melbourne,3002,East Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",5.0,A22,6.0
1626,2016,Melbourne,3002,East Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,3.0,A231,2.0
1627,2016,Melbourne,3002,East Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,26.0,A232,25.0
1628,2016,Melbourne,3002,East Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,3.0,A51,6.0
1629,2016,Melbourne,3002,East Melbourne,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,2.0,A52,3.0
1630,2016,Melbourne,3002,East Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,3.0,A711,3.0
1631,2016,Melbourne,3002,East Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,1.0,A712,2.0
1632,2016,Melbourne,3002,East Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,1.0,A722,3.0
1633,2016,Melbourne,3002,East Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,4.0,A732,7.0
1634,2016,Melbourne,3002,East Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,2.0,A83,2.0
1635,2016,Melbourne,3002,East Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,4.0,A89,7.0
1636,2016,Melbourne,3002,East Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,16.0,Other,23.0
1637,2016,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,6.0,A211,6.0
1638,2016,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,25.0,A212,26.0
1639,2016,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",7.0,A22,11.0
1640,2016,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,8.0,A231,8.0
1641,2016,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,19.0,A232,21.0
1642,2016,Melbourne,3003,West Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,9.0,A51,11.0
1643,2016,Melbourne,3003,West Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,1.0,A711,1.0
1644,2016,Melbourne,3003,West Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,1.0,A712,1.0
1645,2016,Melbourne,3003,West Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,1.0,A731,1.0
1646,2016,Melbourne,3003,West Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,1.0,A732,4.0
1647,2016,Melbourne,3003,West Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,3.0,A81,4.0
1648,2016,Melbourne,3003,West Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,1.0,A83,1.0
1649,2016,Melbourne,3003,West Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,6.0,A89,9.0
1650,2016,Melbourne,3003,West Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,15.0,Other,16.0
1651,2016,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,14.0,A211,14.0
1652,2016,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,53.0,A212,58.0
1653,2016,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",19.0,A22,26.0
1654,2016,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,12.0,A231,16.0
1655,2016,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,42.0,A232,57.0
1656,2016,Melbourne,3004,Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,19.0,A51,32.0
1657,2016,Melbourne,3004,Melbourne,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,8.0,A52,14.0
1658,2016,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,22.0,A711,35.0
1659,2016,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,13.0,A712,20.0
1660,2016,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,5.0,A721,19.0
1661,2016,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,3.0,A722,8.0
1662,2016,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,16.0,A731,56.0
1663,2016,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,18.0,A732,21.0
1664,2016,Melbourne,3004,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,2.0,A81,3.0
1665,2016,Melbourne,3004,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,5.0,A83,5.0
1666,2016,Melbourne,3004,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,9.0,A89,11.0
1667,2016,Melbourne,3004,Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,92.0,Other,287.0
1668,2016,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,3.0,A211,3.0
1669,2016,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,8.0,A212,8.0
1670,2016,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,2.0,A231,2.0
1671,2016,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,5.0,A232,5.0
1672,2016,Melbourne,3006,South Wharf,A Crimes against the person,Other crimes against the person,Other crimes against the person,1.0,Other,2.0
1673,2016,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,27.0,A211,27.0
1674,2016,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,78.0,A212,83.0
1675,2016,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",11.0,A22,14.0
1676,2016,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,34.0,A231,37.0
1677,2016,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,98.0,A232,130.0
1678,2016,Melbourne,3006,Southbank,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,21.0,A51,28.0
1679,2016,Melbourne,3006,Southbank,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,4.0,A52,5.0
1680,2016,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,4.0,A711,8.0
1681,2016,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,3.0,A722,3.0
1682,2016,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,3.0,A731,4.0
1683,2016,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,3.0,A732,12.0
1684,2016,Melbourne,3006,Southbank,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,5.0,A83,8.0
1685,2016,Melbourne,3006,Southbank,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,8.0,A89,13.0
1686,2016,Melbourne,3006,Southbank,A Crimes against the person,Other crimes against the person,Other crimes against the person,36.0,Other,51.0
1687,2016,Melbourne,3008,Docklands,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,10.0,A211,10.0
1688,2016,Melbourne,3008,Docklands,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,69.0,A212,68.0
1689,2016,Melbourne,3008,Docklands,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",37.0,A22,50.0
1690,2016,Melbourne,3008,Docklands,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,20.0,A231,24.0
1691,2016,Melbourne,3008,Docklands,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,59.0,A232,68.0
1692,2016,Melbourne,3008,Docklands,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,10.0,A51,15.0
1693,2016,Melbourne,3008,Docklands,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,2.0,A52,4.0
1694,2016,Melbourne,3008,Docklands,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,1.0,A711,1.0
1695,2016,Melbourne,3008,Docklands,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,3.0,A712,3.0
1696,2016,Melbourne,3008,Docklands,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,1.0,A721,3.0
1697,2016,Melbourne,3008,Docklands,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,1.0,A722,1.0
1698,2016,Melbourne,3008,Docklands,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,2.0,A731,7.0
1699,2016,Melbourne,3008,Docklands,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,6.0,A732,14.0
1700,2016,Melbourne,3008,Docklands,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,2.0,A81,2.0
1701,2016,Melbourne,3008,Docklands,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,5.0,A83,7.0
1702,2016,Melbourne,3008,Docklands,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,8.0,A89,10.0
1703,2016,Melbourne,3008,Docklands,A Crimes against the person,Other crimes against the person,Other crimes against the person,36.0,Other,41.0
1704,2016,Melbourne,3031,Flemington,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,1.0,A211,1.0
1705,2016,Melbourne,3031,Flemington,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,7.0,A212,8.0
1706,2016,Melbourne,3031,Flemington,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",1.0,A22,1.0
1707,2016,Melbourne,3031,Flemington,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,6.0,A232,8.0
1708,2016,Melbourne,3031,Flemington,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,3.0,A51,5.0
1709,2016,Melbourne,3031,Flemington,A Crimes against the person,Other crimes against the person,Other crimes against the person,6.0,Other,9.0
1710,2016,Melbourne,3031,Kensington,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,19.0,A211,17.0
1711,2016,Melbourne,3031,Kensington,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,19.0,A212,18.0
1712,2016,Melbourne,3031,Kensington,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",7.0,A22,9.0
1713,2016,Melbourne,3031,Kensington,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,23.0,A231,23.0
1714,2016,Melbourne,3031,Kensington,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,11.0,A232,16.0
1715,2016,Melbourne,3031,Kensington,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,4.0,A51,4.0
1716,2016,Melbourne,3031,Kensington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,3.0,A711,3.0
1717,2016,Melbourne,3031,Kensington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,3.0,A712,4.0
1718,2016,Melbourne,3031,Kensington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,1.0,A722,2.0
1719,2016,Melbourne,3031,Kensington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,3.0,A731,6.0
1720,2016,Melbourne,3031,Kensington,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,3.0,A83,6.0
1721,2016,Melbourne,3031,Kensington,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,2.0,A89,3.0
1722,2016,Melbourne,3031,Kensington,A Crimes against the person,Other crimes against the person,Other crimes against the person,14.0,Other,25.0
1723,2016,Melbourne,3051,North Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,26.0,A211,25.0
1724,2016,Melbourne,3051,North Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,36.0,A212,33.0
1725,2016,Melbourne,3051,North Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",7.0,A22,7.0
1726,2016,Melbourne,3051,North Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,26.0,A231,43.0
1727,2016,Melbourne,3051,North Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,42.0,A232,46.0
1728,2016,Melbourne,3051,North Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,23.0,A51,27.0
1729,2016,Melbourne,3051,North Melbourne,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,5.0,A52,7.0
1730,2016,Melbourne,3051,North Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,3.0,A711,5.0
1731,2016,Melbourne,3051,North Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,2.0,A712,3.0
1732,2016,Melbourne,3051,North Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,1.0,A721,4.0
1733,2016,Melbourne,3051,North Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,2.0,A722,4.0
1734,2016,Melbourne,3051,North Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,6.0,A731,10.0
1735,2016,Melbourne,3051,North Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,9.0,A732,14.0
1736,2016,Melbourne,3051,North Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,3.0,A89,5.0
1737,2016,Melbourne,3051,North Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,25.0,Other,38.0
1738,2016,Melbourne,3052,Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,2.0,A211,2.0
